trip-the-light-fantastic-red	Trip the Light Fantastic	1	1	5	2	Action	Attack	NotClassed	Lightning	**Instant** - Discard this: Prevent the next 2 damage that would be dealt to you this turn.
trip-the-light-fantastic-yellow	Trip the Light Fantastic	2	1	4	2	Action	Attack	NotClassed	Lightning	**Instant** - Discard this: Prevent the next 2 damage that would be dealt to you this turn.
trip-the-light-fantastic-blue	Trip the Light Fantastic	3	1	3	2	Action	Attack	NotClassed	Lightning	**Instant** - Discard this: Prevent the next 2 damage that would be dealt to you this turn.
trot-along-blue	Trot Along	3	0		3	Action	NonAttack	Generic		Your next attack with 3 or less base {p} this turn gets **go again**. **Go again**
truce-blue	Truce	3	2		3	Action	Aura|NonAttack	Generic		When this enters the arena, choose an opponent. At the beginning of their end phase, destroy this and you each gain 3{h}. When you or a card you control is the target of an attack they control, destroy this and draw a card.
twinkle-toes	Twinkle Toes				0	Equipment	Legs	NotClassed	Lightning	**Instant** - Destroy this: Prevent the next 2 damage that would be dealt to you this turn. Activate this only if you've played an instant card this turn.
unflinching-foothold	Unflinching Foothold				1	Equipment	Legs	Generic		**Instant** - Destroy this: Target attack loses and can't gain **dominate**. **Battleworn**
unmovable-red	Unmovable	1	3		7	DefenseReaction		Generic		If this was played from arsenal, it gets +1{d}.
unmovable-yellow	Unmovable	2	3		6	DefenseReaction		Generic		If Unmovable is played from arsenal, it gains +1{d}.
unmovable-blue	Unmovable	3	3		5	DefenseReaction		Generic		If Unmovable is played from arsenal, it gains +1{d}.
unwavering-resolve-red	Unwavering Resolve	1	3	6	2	Action	Attack	Generic		If you have no cards in your deck, this gets +4{p}. If this is defended by 3 or more cards, it gets **go again**.
unyielding-grip	Unyielding Grip				0	Equipment	Arms	Generic		If you have no cards in your hand, this gets +3{d}. **Blade Break**
vambrace-of-determination	Vambrace of Determination				0	Equipment	Arms	Generic		**Once per Turn Attack Reaction** - {r}: The next prevention effect that prevents {p} damage this turn, prevents 1 less of that damage. When this defends, you may pay {r}. If you do, it gains +1{d} and **blade break**.
vantage-point-red	Vantage Point	1	3	7	3	Action	Attack	Runeblade		If you've played or created an aura this turn, this gets **overpower**.
vantage-point-yellow	Vantage Point	2	3	6	3	Action	Attack	Runeblade		If you've played or created an aura this turn, this gets **overpower**.
vantage-point-blue	Vantage Point	3	3	5	3	Action	Attack	Runeblade		If you've played or created an aura this turn, this gets **overpower**.
vaporize--shock-yellow	Vaporize // Shock	2	0			Instant		Runeblade	Lightning	**Meld** Destroy an aura permanent with cost X or less and/or up to X aura tokens, where X is the total arcane damage you've dealt to opposing heroes this turn. // Deal 1 arcane damage to any target.
venomback-fabric-yellow	Venomback Fabric	2	0		3	Action	Construct|NonAttack	Generic		**Legendary** Equip Scabskin Leathers. If you don't, **negate** this.
vest-of-the-first-fist	Vest of the First Fist				0	Equipment	Chest	Generic		When an attack action card you control hits, you may destroy Vest of the First Fist. If you do, gain {r}{r}.
vexing-malice-red	Vexing Malice	1	1	3	3	Action	Attack	Runeblade		Deal 2 arcane damage to target hero.
vexing-malice-yellow	Vexing Malice	2	1	2	3	Action	Attack	Runeblade		Deal 2 arcane damage to target hero.
vexing-malice-blue	Vexing Malice	3	1	1	3	Action	Attack	Runeblade		Deal 2 arcane damage to target hero.
vexing-quillhand	Vexing Quillhand				0	Equipment	Arms	Runeblade		**Action** - Destroy this: Create 2 Runechant tokens. **Go again** **Arcane Barrier 1**
vigor	Vigor					Token	Aura	Generic		At the start of your turn, destroy this, then gain {r}.
vigor-rush-red	Vigor Rush	1	1	4	2	Action	Attack	Generic		If you have played a 'non-attack' action card this turn, Vigor Rush gains **go again**.
vigor-rush-yellow	Vigor Rush	2	1	3	2	Action	Attack	Generic		If you have played a 'non-attack' action card this turn, Vigor Rush gains **go again**.
vigor-rush-blue	Vigor Rush	3	1	2	2	Action	Attack	Generic		If you have played a 'non-attack' action card this turn, Vigor Rush gains **go again**.
vipox-red	Vipox	1	0	1	3	Action	Attack	Generic		When Vipox hits a hero, they lose {h} equal to the number of cards in their hand.
visionary-of-orbits-red	Visionary of Orbits	1	3	7	2	Action	Attack	NotClassed	Lightning	When this hits, you may put an instant card from your graveyard on the bottom of your deck.
visit-the-blacksmith-blue	Visit the Blacksmith	3	0		2	Action	NonAttack	Generic		Your next sword attack this turn gains +1{p}. **Go again**
volatile-fluxor-red	Volatile Fluxor	1	0	0	3	Action	Attack	NotClassed	Lightning	If you've played an instant card this chain link, this gets +3{p}. When this hits, create a Lightning Flow token. **Go again**
volatile-fluxor-yellow	Volatile Fluxor	2	0	0	3	Action	Attack	NotClassed	Lightning	If you've played an instant card this chain link, this gets +2{p}. When this hits, create a Lightning Flow token. **Go again**
volatile-fluxor-blue	Volatile Fluxor	3	0	0	3	Action	Attack	NotClassed	Lightning	If you've played an instant card this chain link, this gets +1{p}. When this hits, create a Lightning Flow token. **Go again**
voltaris-blue	Voltaris	3				Resource	Gem	NotClassed	Lightning	**Legendary** When this is pitched, create a Lightning Flow token.
voltbound-duality-red	Voltbound Duality	1	0	4	3	Action	Attack	Runeblade	Lightning	**Instant** - {r}, discard this: Deal 1 arcane damage to target hero. Create a Lightning Flow token.
voltbound-duality-yellow	Voltbound Duality	2	0	3	3	Action	Attack	Runeblade	Lightning	**Instant** - {r}, discard this: Deal 1 arcane damage to target hero. Create a Lightning Flow token.
voltbound-duality-blue	Voltbound Duality	3	0	2	3	Action	Attack	Runeblade	Lightning	**Instant** - {r}, discard this: Deal 1 arcane damage to target hero. Create a Lightning Flow token.
voltic-impact-red	Voltic Impact	1	2	6	2	Action	Attack	NotClassed	Lightning	**Twice per Turn Instant** - {r}: This gets +1{p}. When this hits, create a Lightning Flow token.
voltic-vanguard	Voltic Vanguard				0	Equipment	Head	NotClassed	Lightning	**Instant** - Destroy this: Prevent the next 2 damage that would be dealt to you this turn. Activate this only if you've played an instant card this turn.
wage-gold-red	Wage Gold	1	3	7	2	Action	Attack	Generic		**Universal** When this attacks a hero, you may **wager** a Gold token with them.
wage-gold-yellow	Wage Gold	2	3	6	2	Action	Attack	Generic		**Universal** When this attacks a hero, you may **wager** a Gold token with them.
wage-gold-blue	Wage Gold	3	3	5	2	Action	Attack	Generic		**Universal** When this attacks a hero, you may **wager** a Gold token with them.
walk-the-plank-red	Walk the Plank	1	3	7	2	Action	Attack	Generic		When this hits a Pirate hero, {t} them or an ally they control.
walk-the-plank-yellow	Walk the Plank	2	3	6	2	Action	Attack	Generic		When this hits a Pirate hero, {t} them or an ally they control.
walk-the-plank-blue	Walk the Plank	3	3	5	2	Action	Attack	Generic		When this hits a Pirate hero, {t} them or an ally they control.
warmongers-diplomacy-blue	Warmonger's Diplomacy	3	0		3	Action	NonAttack	Generic		Starting with the hero to your left, each hero chooses war or peace. If they choose war, the only actions they may play or activate during their next turn are weapon and attack actions. If they choose peace, the only actions they may play or activate during their next turn are non-weapon non-attack actions.
warmongers-recital-red	Warmonger's Recital	1	1		2	Action	NonAttack	Generic		The next attack action card you play this turn gains +3{p} and "When this hits, put it on the bottom of its owner's deck." **Go again**
warmongers-recital-yellow	Warmonger's Recital	2	1		2	Action	NonAttack	Generic		The next attack action card you play this turn gains +2{p} and "When this hits, put it on the bottom of its owner's deck." **Go again**
warmongers-recital-blue	Warmonger's Recital	3	1		2	Action	NonAttack	Generic		The next attack action card you play this turn gains +1{p} and "When this hits, put it on the bottom of its owner's deck." **Go again**
water-the-seeds-red	Water the Seeds	1	1	3	2	Action	Attack	Generic		When this attacks, your next attack this combat chain with 1 or less base {p} gets +1{p}. **Go again**
water-the-seeds-yellow	Water the Seeds	2	1	2	2	Action	Attack	Generic		When this attacks, your next attack this combat chain with 1 or less base {p} gets +1{p}. **Go again**
water-the-seeds-blue	Water the Seeds	3	1	1	2	Action	Attack	Generic		When this attacks, your next attack this combat chain with 1 or less base {p} gets +1{p}. **Go again**
weave-lightning-red	Weave Lightning	1	0		2	Action	NonAttack	NotClassed	Lightning	The next Lightning or Elemental attack action card you play this turn gains +3{p}. If it's **fused**, it gains **go again**. **Go again**
weave-lightning-yellow	Weave Lightning	2	0		2	Action	NonAttack	NotClassed	Lightning	The next Lightning or Elemental attack action card you play this turn gains +2{p}. If it's **fused**, it gains **go again**. **Go again**
weave-lightning-blue	Weave Lightning	3	0		2	Action	NonAttack	NotClassed	Lightning	The next Lightning or Elemental attack action card you play this turn gains +1{p}. If it's **fused**, it gains **go again**. **Go again**
weeping-battleground-red	Weeping Battleground	1	0		3	DefenseReaction		Runeblade		You may banish an aura from your graveyard. If you do, deal 1 arcane damage to target hero.
weeping-battleground-yellow	Weeping Battleground	2	0		3	DefenseReaction		Runeblade		You may banish an aura from your graveyard. If you do, deal 1 arcane damage to target hero.
weeping-battleground-blue	Weeping Battleground	3	0		3	DefenseReaction		Runeblade		You may banish an aura from your graveyard. If you do, deal 1 arcane damage to target hero.
whisper-of-the-oracle-red	Whisper of the Oracle	1	0		3	Action	NonAttack	Generic		**Opt 4** **Go again**
whisper-of-the-oracle-yellow	Whisper of the Oracle	2	0		3	Action	NonAttack	Generic		**Opt 3** **Go again**
whisper-of-the-oracle-blue	Whisper of the Oracle	3	0		3	Action	NonAttack	Generic		**Opt 2** **Go again**
wounded-bull-red	Wounded Bull	1	3	7	2	Action	Attack	Generic		When you play this, if you have less {h} than an opposing hero, this gains +1{p}.
wounded-bull-yellow	Wounded Bull	2	3	6	2	Action	Attack	Generic		When you play this, if you have less {h} than an opposing hero, this gains +1{p}.
wounded-bull-blue	Wounded Bull	3	3	5	2	Action	Attack	Generic		When you play this, if you have less {h} than an opposing hero, this gains +1{p}.
wounding-blow-red	Wounding Blow	1	0	4	3	Action	Attack	Generic		
wounding-blow-yellow	Wounding Blow	2	0	3	3	Action	Attack	Generic		
wounding-blow-blue	Wounding Blow	3	0	2	3	Action	Attack	Generic		
wreck-havoc-red	Wreck Havoc	1	2	6	2	Action	Attack	Generic		Defense reactions can't be played to this chain link. When this hits a hero, you may turn a card in their arsenal face up, then destroy a defense reaction in their arsenal.
wreck-havoc-yellow	Wreck Havoc	2	2	5	2	Action	Attack	Generic		Defense reactions can't be played to this chain link. When this hits a hero, you may turn a card in their arsenal face up, then destroy a defense reaction in their arsenal.
wreck-havoc-blue	Wreck Havoc	3	2	4	2	Action	Attack	Generic		Defense reactions can't be played to this chain link. When this hits a hero, you may turn a card in their arsenal face up, then destroy a defense reaction in their arsenal.
written-in-the-stars-blue	Written in the Stars	3	0		3	Action	NonAttack	Runeblade	Lightning	Create an Embodiment of Lightning token. If you've dealt arcane damage this turn, draw a card.
yinti-yanti-red	Yinti Yanti	1	0	3	2	Action	Attack	Generic		While Yinti Yanti is attacking and you control an aura, it has +1{p}. While Yinti Yanti is defending and you control an aura, it has +1{d}.
yinti-yanti-yellow	Yinti Yanti	2	0	2	2	Action	Attack	Generic		While Yinti Yanti is attacking and you control an aura, it has +1{p}. While Yinti Yanti is defending and you control an aura, it has +1{d}.
yinti-yanti-blue	Yinti Yanti	3	0	1	2	Action	Attack	Generic		While Yinti Yanti is attacking and you control an aura, it has +1{p}. While Yinti Yanti is defending and you control an aura, it has +1{d}.
zap-clappers	Zap Clappers				2	Equipment	Arms	Runeblade	Lightning	When this defends, you may reveal an instant card from your hand. If you do, deal 1 arcane damage to the attacking hero. **Blade Break**
zealous-belting-red	Zealous Belting	1	2	5	2	Action	Attack	Generic		While there is a card in your pitch zone with {p} greater than Zealous Belting's base {p}, Zealous Belting has **go again**.
zealous-belting-yellow	Zealous Belting	2	2	4	2	Action	Attack	Generic		While there is a card in your pitch zone with {p} greater than Zealous Belting's base {p}, Zealous Belting has **go again**.
zealous-belting-blue	Zealous Belting	3	2	3	2	Action	Attack	Generic		While there is a card in your pitch zone with {p} greater than Zealous Belting's base {p}, Zealous Belting has **go again**.
